Genotype,Source,Length_uM,bloom,GDDs_since_Jan1_2021,Date,normalized_Length
27-03-27,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-28,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-03-46,x,NA,early,3193,5_11_2022,
27-04-12,bud10_flower_w.tif,5132.78,late,3193,5_11_2022,
27-04-12,bud9_flower_w.tif,5595.16,late,3193,5_11_2022,
27-04-12,bud8_flower_w.tif,5399.81,late,3193,5_11_2022,
27-04-12,bud7_flower_w.tif,6130.02,late,3193,5_11_2022,
27-04-12,bud6_flower_w.tif,6344.78,late,3193,5_11_2022,
27-04-12,bud5_flower_e.tif,7211.18,late,3193,5_11_2022,
27-04-12,bud4_flower_e.tif,6067.19,late,3193,5_11_2022,
27-04-12,bud3_flower_e.tif,4305.36,late,3193,5_11_2022,
27-04-12,bud2_flower_e.tif,5440.53,late,3193,5_11_2022,
27-04-12,bud1_flower_e.tif,5373.31,late,3193,5_11_2022,
27-04-40,bud10_flower_w.tif,10169.43,late,3193,5_11_2022,
27-04-40,bud9_flower_w.tif,10646.17,late,3193,5_11_2022,
27-04-40,bud8_flower_w.tif,8764.86,late,3193,5_11_2022,
27-04-40,bud7_flower_w.tif,7674.72,late,3193,5_11_2022,
27-04-40,bud6_flower_w.tif,9132.14,late,3193,5_11_2022,
27-04-40,bud5_flower_e.tif,9272.74,late,3193,5_11_2022,
27-04-40,bud4_flower_e.tif,9404.09,late,3193,5_11_2022,
27-04-40,bud3_flower_e.tif,9098.8,late,3193,5_11_2022,
27-04-40,bud2_flower_e.tif,9044.84,late,3193,5_11_2022,
27-04-40,bud1_flower_e.tif,9292.25,late,3193,5_11_2022,
27-04-44,bud10_flower_e.tif,13451.05,early,3193,5_11_2022,
27-04-44,bud9_flower_e.tif,12809.04,early,3193,5_11_2022,
27-04-44,bud8_flower_e.tif,13781.76,early,3193,5_11_2022,
27-04-44,bud7_flower_e.tif,12844.97,early,3193,5_11_2022,
27-04-44,bud6_flower_e.tif,13158.08,early,3193,5_11_2022,
27-04-44,bud5_flower_e.tif,13357.88,early,3193,5_11_2022,
27-04-44,bud4_flower_e.tif,12949.7,early,3193,5_11_2022,
27-04-44,bud3_flower_e.tif,14672.57,early,3193,5_11_2022,
27-04-44,bud2_flower_e.tif,12857.21,early,3193,5_11_2022,
27-04-44,bud1_longit_e.tif,11718.23,early,3193,5_11_2022,
27-02-08,bud10_flower_w.tif,10766.7,late,3197,5_12_2022,
27-02-08,bud9_flower_w.tif,10292.87,late,3197,5_12_2022,
27-02-08,bud8_flower_w.tif,11248.5,late,3197,5_12_2022,
27-02-08,bud7_flower_w.tif,10263.78,late,3197,5_12_2022,
27-02-08,bud6_flower_w.tif,10418.88,late,3197,5_12_2022,
27-02-08,bud5_flower_e.tif,11044.21,late,3197,5_12_2022,
27-02-08,bud4_flower_e.tif,10799.55,late,3197,5_12_2022,
27-02-08,bud3_flower_e.tif,11347.18,late,3197,5_12_2022,
27-02-08,bud2_flower_e.tif,9171.21,late,3197,5_12_2022,
27-02-08,bud1_flower_e.tif,10800.9,late,3197,5_12_2022,
27-02-19,bud10_flower_pooled.tif,7364.49,late,3197,5_12_2022,
27-02-19,bud9_flower_pooled.tif,6613.66,late,3197,5_12_2022,
27-02-19,bud8_flower_pooled.tif,6820.5,late,3197,5_12_2022,
27-02-19,bud7_flower_pooled.tif,6783.69,late,3197,5_12_2022,
27-02-19,bud6_flower_pooled.tif,7925.46,late,3197,5_12_2022,
27-02-19,bud5_flower_pooled.tif,6434.35,late,3197,5_12_2022,
27-02-19,bud4_flower_pooled.tif,7284.68,late,3197,5_12_2022,
27-02-19,bud1_flower_pooled.tif,9002.35,late,3197,5_12_2022,
27-02-19,bud2_flower_pooled.tif,4357.06,late,3197,5_12_2022,
27-02-19,bud3_flower_pooled_scale_corrected.tif,8513.45,late,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-02-51,x,done,early,3197,5_12_2022,
27-03-08,bud10_flower_w.tif,15402.62,late,3197,5_12_2022,
27-03-08,bud9_flower_w.tif,17128.86,late,3197,5_12_2022,
27-03-08,bud8_flower_w.tif,15317.1,late,3197,5_12_2022,
27-03-08,bud7_flower_w.tif,14830.51,late,3197,5_12_2022,
27-03-08,bud6_flower_w.tif,13356.26,late,3197,5_12_2022,
27-03-08,bud5_flower_e.tif,15177.08,late,3197,5_12_2022,
27-03-08,bud4_flower_e.tif,13408.4,late,3197,5_12_2022,
27-03-08,bud3_flower_e.tif,15060.75,late,3197,5_12_2022,
27-03-08,bud2_flower_e.tif,13014.81,late,3197,5_12_2022,
27-03-08,bud1_flower_e.tif,15063.25,late,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-24,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-25,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-27,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-28,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-03-46,x,done,early,3197,5_12_2022,
27-04-12,bud10_flower_w.tif,7504.83,late,3197,5_12_2022,
27-04-12,bud9_flower_w.tif,7727.41,late,3197,5_12_2022,
27-04-12,bud8_flower_w.tif,9720.03,late,3197,5_12_2022,
27-04-12,bud7_flower_w.tif,6817.17,late,3197,5_12_2022,
27-04-12,bud6_flower_w.tif,8283.98,late,3197,5_12_2022,
27-04-12,bud5_flower_e.tif,7471.81,late,3197,5_12_2022,
27-04-12,bud4_flower_e.tif,8654.47,late,3197,5_12_2022,
27-04-12,bud3_flower_e.tif,8906.92,late,3197,5_12_2022,
27-04-12,bud2_flower_e.tif,6694.07,late,3197,5_12_2022,
27-04-12,bud1_flower_e.tif,9462.77,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-40,x,done,late,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-04-44,x,done,early,3197,5_12_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-08,x,done,late,3203,5_13_2022,
27-02-19,bud10_flower_w.tif,6904.13,late,3203,5_13_2022,
27-02-19,bud9_flower_w.tif,7664.06,late,3203,5_13_2022,
27-02-19,bud8_flower_w.tif,7082.29,late,3203,5_13_2022,
27-02-19,bud7_flower_w.tif,8075.57,late,3203,5_13_2022,
27-02-19,bud6_flower_w.tif,8182.15,late,3203,5_13_2022,
27-02-19,bud5_flower_e.tif,8591.8,late,3203,5_13_2022,
27-02-19,bud4_flower_e.tif,9340.28,late,3203,5_13_2022,
27-02-19,bud3_flower_e.tif,3718.22,late,3203,5_13_2022,
27-02-19,bud2_flower_e.tif,9768.29,late,3203,5_13_2022,
27-02-19,bud1_flower_e.tif,6622.56,late,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-02-51,x,done,early,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-08,x,done,late,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-24,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-25,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-27,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-28,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-03-46,x,done,early,3203,5_13_2022,
27-04-12,bud10_flower_w.tif,10500.72,late,3203,5_13_2022,
27-04-12,bud9_flower_w.tif,11401.05,late,3203,5_13_2022,
27-04-12,bud8_flower_w.tif,9262.04,late,3203,5_13_2022,
27-04-12,bud7_flower_w.tif,11250.3,late,3203,5_13_2022,
27-04-12,bud6_flower_w.tif,8863.19,late,3203,5_13_2022,
27-04-12,bud5_flower_e.tif,9963.15,late,3203,5_13_2022,
27-04-12,bud4_flower_e.tif,10277.08,late,3203,5_13_2022,
27-04-12,bud3_flower_e.tif,10066.02,late,3203,5_13_2022,
27-04-12,bud2_flower_e.tif,9045.2,late,3203,5_13_2022,
27-04-12,bud1_flower_e.tif,9551.63,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-40,x,done,late,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
27-04-44,x,done,early,3203,5_13_2022,
